ADDR_GU,CONTENT_ID,CONTENT_NM,CRADLE_COUNT,LATITUDE,LONGITUDE,NEW_ADDR,RENT_ID
강남구,2301,현대고등학교 건너편,10.0,37.524071,127.02179,서울특별시 강남구 압구정로 134현대고등학교 건너편,ST-777
강남구,2302,교보타워 버스정류장(신논현역 3번출구 후면),10.0,37.505581,127.024277,서울특별시 강남구 봉은사로 지하 102교보타워 버스정류장,ST-787
강남구,2303,논현역 7번출구,15.0,37.511517,127.021477,서울특별시 강남구 학동로 지하 102논현역 7번출구,ST-788
강남구,2304,신영 ROYAL PALACE 앞,10.0,37.512527,127.035835,서울특별시 강남구 언주로 626신영 ROYAL PALACE앞,ST-789
강남구,2305,MCM 본사 직영점 앞,10.0,37.520641,127.034508,서울특별시 강남구 언주로 734MCM 본사 직영점 앞,ST-790
강남구,2306,압구정역 2번 출구 옆,30.0,37.527122,127.028717,서울특별시 강남구 압구정로 지하 172압구정역 2번 출구 옆,ST-791
강남구,2307,압구정 한양 3차 아파트,10.0,37.528614,127.038559,서울특별시 강남구 압구정로 321압구정 한양 3차 아파트,ST-792
강남구,2308,압구정파출소 앞,14.0,37.529301,127.035599,서울특별시 강남구 압구정로 311압구정파출소 앞,ST-793
강남구,2309,청담역(우리들병원 앞),10.0,37.518902,127.049385,서울특별시 강남구 학동로 443강남구 청담동 77-76 (학동로 443 앞 도로),ST-783
강남구,2310,청담동 맥도날드 옆(위치),10.0,37.523613,127.040176,서울특별시 강남구 학동로 지하 508청담동 맥도날드 옆,ST-794
강남구,2311,학동로 래미안 아파트 앞,10.0,37.517773,127.043022,서울특별시 강남구 학동로 지하 508학동로 래미안 아파트 앞,ST-786
강남구,2312,청담역 13번 출구 앞,10.0,37.52058,127.056328,서울특별시 강남구 영동대로 703청담역 13번 출구 앞,ST-795
강남구,2313,금원빌딩 앞,10.0,37.525116,127.052467,서울특별시 강남구 도산대로 539금원빌딩,ST-796
강남구,2314,청담나들목입구,10.0,37.521275,127.061035,서울특별시 강남구 영동대로128길 59청담나들목입구,ST-798
강남구,2315,봉은사역 5번출구 옆,10.0,37.514248,127.061119,서울특별시 강남구 봉은사로 지하 601봉은사역 5번출구 옆,ST-799
강남구,2317,삼성도로공원,10.0,37.515888,127.0662,서울특별시 강남구 영동대로112길 66삼성도로공원,ST-784
강남구,2318,삼성중앙역4번출구(문화센터더 리빌),15.0,37.513577,127.055031,서울특별시 강남구 봉은사로 531삼성중앙역4번출구(문화센터더 라빌),ST-801
강남구,2319,포스코4거리 서측(수협 삼성동 지점),10.0,37.506607,127.05468,서울특별시 강남구 테헤란로 435포스코4거리 서측(수협 삼성동 지점),ST-802
강남구,2320,도곡역 대치지구대 방향,10.0,37.491928,127.056969,서울특별시 강남구 남부순환로 지하 2814대치지구대 방향,ST-803
강남구,2321,학여울역 사거리,10.0,37.496117,127.069443,서울특별시 강남구 남부순환로 지하 3104학여울역 사거리,ST-804
강남구,2322,삼성역 3번 출구,15.0,37.508091,127.063103,서울특별시 강남구 테헤란로 534삼성역 3번 출구,ST-805
강남구,2323,주식회사 오뚜기 정문 앞,10.0,37.502213,127.067207,서울특별시 강남구 영동대로 308주식회사 오뚜기 정문 앞,ST-806
강남구,2324,천주교 대치 2동 교회 옆,10.0,37.500439,127.066223,서울특별시 강남구 도곡로 540천주교 대치 2동 교회 옆,ST-807
강남구,2325,대치동 버거킹대치점,10.0,37.49865,127.059319,서울특별시 강남구 도곡로 447대치동 버거킹대치점,ST-808
강남구,2326,대치동 삼성로,10.0,37.502396,127.0588,서울특별시 강남구 삼성로 350대치동 삼성로,ST-809
강남구,2327,뱅뱅사거리 랜드마크타워 앞,15.0,37.490551,127.031464,서울특별시 강남구 강남대로 308뱅뱅사거리 랜드마크타워 앞,ST-810
강남구,2328,르네상스 호텔 사거리 역삼지하보도 7번출구 앞,10.0,37.503586,127.042641,서울특별시 강남구 언주로 506역삼지하보도 7번출구 앞,ST-811
강남구,2329,르네상스호텔사거리 역삼지하보도 2번출구,10.0,37.502357,127.04319,서울특별시 강남구 테헤란로 지하 156역삼역 지하보도 2번출구,ST-812
강남구,2330,스타벅스 앞,10.0,37.492199,127.039459,서울특별시 강남구 도곡로 183스타벅스 앞,ST-813
강남구,2331,동영문화센터앞,20.0,37.498051,127.044601,서울특별시 강남구 언주로 337동영문화센터앞,ST-814
강남구,2332,선릉역3번출구,8.0,37.504208,127.048965,서울특별시 강남구 선릉로 435선릉역 3번출구,ST-815
강남구,2333,양재역 3번출구 주변,15.0,37.485157,127.034073,서울특별시 강남구 강남대로 240양재역 3번출구 주변,ST-816
강남구,2334,8삼호@ 2동 ( 간선도로),15.0,37.493759,127.045898,서울특별시 강남구 선릉로 지하 2288.삼호@ 2동 ( 간선도로),ST-817
강남구,2335,3호선 매봉역 3번출구앞,10.0,37.486767,127.046761,서울특별시 강남구 남부순환로 27483호선 매봉역 3번출구앞,ST-818
강남구,2336,강남세브란스교차로  래미안그레이튼 104동 앞,10.0,37.494236,127.047462,서울특별시 강남구 선릉로 지하 228강남세브란스교차로  래미안그레이튼 104동 앞,ST-819
강남구,2337,대모산입구역 2번출구 앞,15.0,37.492077,127.071976,서울특별시 강남구 영동대로 101대모산입구역 2번출구 앞,ST-782
강남구,2339,현대아파트 정문 앞,10.0,37.483261,127.052299,서울특별시 강남구 언주로 107현대아파트 정문 앞,ST-820
강남구,2340,삼호물산버스정류장(23370) 옆,15.0,37.477509,127.045174,서울특별시 강남구 논현로 82삼호물산버스정류장(23370) 옆,ST-821
강남구,2341,일원역 4~5번 출구 사이,10.0,37.483311,127.084938,"서울특별시 강남구 일원로 127일원역 4,5번 출구사이",ST-822
강남구,2342,대청역 1번출구  뒤,10.0,37.494007,127.079514,서울특별시 강남구 개포로 623대청역1번출구 뒤,ST-823
강남구,2343,세곡사거리 대왕파출소 앞,10.0,37.465317,127.107727,서울특별시 강남구 헌릉로 623세곡사거리 대왕파출소 앞,ST-778
강남구,2344,리엔파크 2단지 앞,10.0,37.465061,127.101196,서울특별시 강남구 헌릉로590길 10리엔파크 2단지 앞,ST-779
강남구,2347,두산건설 본사,15.0,37.518639,127.0354,서울특별시 강남구 언주로 726두산건설 본사,ST-961
강남구,2348,포스코사거리(기업은행),20.0,37.507233,127.056854,서울특별시 강남구 테헤란로 501포스코사거리(기업은행),ST-797
강남구,2349,역삼빌딩 앞(하나은행 옆),10.0,37.501545,127.038567,서울특별시 강남구 테헤란로 지하 156역삼빌딩,ST-959
강남구,2350,래미안그레이튼102동앞,10.0,37.494823,127.047905,서울특별시 강남구 선릉로69길 19102동 앞,ST-960
강남구,2351,청소년수련관(수영장)앞,15.0,37.483879,127.089027,서울특별시 강남구 광평로 144청소년 수련관 수영장 앞,ST-937
강남구,2352,서울본부세관(건설회관 앞),10.0,37.51759,127.035027,서울특별시 강남구 언주로 721서울본부세관(건설회관 앞),ST-962
강남구,2353,강남구청역 2번출구 뒤,10.0,37.516811,127.040474,서울특별시 강남구 학동로 342강남구청역 2번출구 뒤,ST-963
강남구,2354,청담역 2번출구,5.0,37.519787,127.056763,서울특별시 강남구 영동대로 647청담역 2번출구,ST-953
강남구,2355,삼성역 5~6번 출구 사이,20.0,37.509121,127.062309,서울특별시 강남구 봉은사로 524삼성역 5~6번 출구,ST-955
강남구,2356,강남구청,10.0,37.51807,127.047119,서울특별시 강남구 학동로 지하 346강남구청,ST-954
강남구,2357,르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),15.0,37.501949,127.04277,서울특별시 강남구 언주로89길 7더 오번 빌딩 명동칼국수 앞,ST-966
강남구,2358,구룡초사거리 (현대아파트10동 앞 ),10.0,37.481384,127.053917,서울특별시 강남구 개포로 30310동 앞,ST-957
강남구,2359,"국립국악중,고교 정문 맞은편",10.0,37.475605,127.050377,"서울특별시 강남구 논현로10길 29국립국악중,고교 정문 맞은편",ST-958
강남구,2360,도곡1동 주민센터 교차로,15.0,37.492809,127.041389,서울특별시 강남구 도곡로 205도곡1동 주민센터 교차로,ST-956
강남구,2361,압구정역 교차로,10.0,37.526844,127.028259,서울특별시 강남구 신사동 580-7압구정역 교차로,ST-1170
강남구,2362,신사동 가로수길 입구,10.0,37.517635,127.022453,서울특별시 강남구 신사동 501-5신사동 가로수길 입구,ST-1171
강남구,2363,강남 을지병원 교차로,15.0,37.51918,127.027466,서울특별시 강남구 도산대로 172 강남 을지병원 교차로,ST-1172
강남구,2364,도산대로 렉서스 앞,10.0,37.52124,127.031898,서울특별시 강남구 도산대로 229 도산대로 렉서스 앞,ST-1173
강남구,2365,K+ 타워 앞,15.0,37.5233,127.038475,서울특별시 강남구 도산대로 333 K+ 타워 앞,ST-1174
강남구,2368,도곡동 경남아파트 건너편,10.0,37.489342,127.041298,서울특별시 강남구 도곡동 874-1도곡동 경남아파트 건너편,ST-1177
강남구,2369,KT선릉타워,20.0,37.505428,127.052872,서울특별시 강남구 대치동 1011KT선릉타워,ST-1178
강남구,2370,한티역 3번출구,20.0,37.496552,127.054298,서울특별시 강남구 대치동 1026한티역 3번출구,ST-1179
강남구,2371,한국우편사업진흥원,10.0,37.514748,127.035133,서울특별시 강남구 언주로 651한국우편사업진흥원,ST-1180
강남구,2372,대치역 사거리,10.0,37.494499,127.063797,서울특별시 강남구 삼성로 156 대치역 사거리,ST-1181
강남구,2373,개포동역 사거리,20.0,37.489277,127.065575,서울특별시 강남구 개포동 181-3개포동역 사거리,ST-1182
강남구,2375,수서역 1번출구 앞,10.0,37.48735,127.100998,서울특별시 강남구 수서동 728수서역 1번출구 앞,ST-1184
강남구,2376,수서역 6번출구 앞,20.0,37.486778,127.100517,서울특별시 강남구 수서동 740수서역 6번출구 앞,ST-1185
강남구,2377,수서역 5번출구 뒤,10.0,37.486835,127.102753,서울특별시 강남구 수서동 724-4수서역 5번출구 뒤,ST-1186
강남구,2380,삼성동베이직하우스앞,15.0,37.511696,127.049347,서울특별시 강남구 봉은사로 456삼성동베이직하우스앞,ST-1245
강남구,2381,언주역 6번출구앞,8.0,37.506367,127.034523,서울특별시 강남구 논현로 566언주역 6번출구앞,ST-1246
강남구,2382,역삼동 sk뷰 501동앞,11.0,37.501343,127.050468,서울특별시 강남구 역삼로 315-1역삼동 sk뷰 501동 앞,ST-1247
강남구,2383,보금자리정원,10.0,37.466328,127.094887,서울특별시 강남구 헌릉로569길 39-6보금자리정원,ST-1248
강남구,2384,자곡사거리,10.0,37.476028,127.105942,서울특별시 강남구 밤고개로 206자곡사거리,ST-1364
강남구,2385,학동역,10.0,37.51395,127.030151,서울특별시 강남구 학동로 지하 180학동역,ST-1365
강남구,2386,sk 동우주유소 앞,10.0,37.509586,127.040909,서울특별시 강남구 봉은사로 지하 201sk 동우주유소 앞,ST-1366
강남구,2387,래미안강남힐즈 사거리,10.0,37.472454,127.096077,서울특별시 강남구 자곡로 101래미안강남힐즈 사거리,ST-1407
강남구,2388,강남구 도시관리공단,10.0,37.516785,127.051613,서울특별시 강남구 삼성로 628강남구 도시관리공단,ST-1433
강남구,2389,경기여자고등학교 후문 (삼성로3길 입구),15.0,37.48616,127.067238,서울특별시 강남구 개포로 지하 420경기여자고등학교 후문 (삼성로3길 입구),ST-1559
강남구,2390,구룡마을 입구 (래미안블레스티지 아파트),10.0,37.479568,127.064774,서울특별시 강남구 양재대로 478구룡마을 입구 (래미안블레스티지 아파트),ST-1560
강남구,2391,구룡마을 입구(개포1단지아파트),10.0,37.479328,127.064278,서울특별시 강남구 양재대로 478구룡마을 입구(개포1단지아파트),ST-1561
강남구,2392,구룡산 입구 (구룡산 서울둘레길 입구),15.0,37.474579,127.05545,서울특별시 강남구 양재대로 379구룡산 입구 (구룡산 서울둘레길 입구),ST-1562
강남구,2393,구룡사 앞 교차로 (보도육교),10.0,37.472,127.051338,서울특별시 강남구 논현로2길 6구룡사 앞 교차로 (보도육교),ST-1563
강남구,2394,래미안강남포레스트 입구 (보도육교),10.0,37.479092,127.055397,서울특별시 강남구 언주로 21래미안강남포레스트 입구 (보도육교),ST-1564
강남구,2395,개포1단지아파트 입구 (보도육교),10.0,37.47929,127.055733,서울특별시 강남구 개포로 310개포1단지아파트 입구 (보도육교),ST-1565
강남구,2396,영동3교 북단(우성캐릭터 앞 보도),15.0,37.485741,127.051048,서울특별시 강남구 언주로 118영동3교 북단(우성캐릭터 앞 보도),ST-1566
강남구,2398,더라움,10.0,37.50811,127.039452,서울특별시 강남구 언주로 564더라움,ST-1568
강남구,2401,밀알학교 입구 (삼성서울병원 입구),15.0,37.486561,127.082672,서울특별시 강남구 일원로 90밀알학교 입구 (삼성서울병원 입구),ST-1571
강남구,2403,공무원연금매점 교차로 (개포주공9단지 입구),15.0,37.48872,127.074539,서울특별시 강남구 영동대로4길 10공무원연금매점 교차로 (개포주공9단지 입구),ST-1573
강남구,2404,대모산입구역 4번 출구 앞,10.0,37.49181,127.073158,서울특별시 강남구 개포로 지하 522대모산입구역 4번 출구 앞,ST-1574
강남구,2405,청담공원앞 교차로,20.0,37.518711,127.05085,서울특별시 강남구 학동로 지하 346청담공원앞 교차로,ST-1575
강남구,2406,논현동 광명빌딩 앞,10.0,37.51757,127.023643,서울특별시 강남구 도산대로 138논현동 광명빌딩 앞,ST-1576
강남구,2407,역삼서초삼성 세무서 앞 (역삼빌딩 앞),10.0,37.49847,127.030113,서울특별시 강남구 강남대로 지하 396역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),ST-1577
강남구,2408,강남한양수자인아파트,14.0,37.477341,127.113274,서울특별시 강남구 자곡로 260강남한양수자인아파트,ST-1578
강동구,1001,광진교 남단 사거리(디지털프라자앞),15.0,37.541805,127.124718,서울특별시 강동구 구천면로 171376 남단사거리,ST-485
강동구,1002,해공공원(천호동),10.0,37.545219,127.125916,서울특별시 강동구 올림픽로 702265,ST-486
강동구,1003,해공도서관앞,20.0,37.543915,127.125458,서울특별시 강동구 올림픽로 702367,ST-487
강동구,1004,삼성광나루아파트 버스정류장,10.0,37.553349,127.12886,서울특별시 강동구 상암로3길 77암사동 534,ST-488
강동구,1006,롯데캐슬 115동앞,15.0,37.55492,127.142799,서울특별시 강동구 양재대로 1665명일동 304,ST-490
강동구,1007,암사동 선사유적지,16.0,37.559063,127.130646,서울특별시 강동구 올림픽로 875암사동 139-2,ST-491
강동구,1008,암사역 3번출구(국민은행앞),10.0,37.549549,127.127151,서울특별시 강동구 올림픽로 지하 776암사동 555,ST-492
강동구,1009,천호역4번출구(현대백화점),20.0,37.538658,127.124214,서울특별시 강동구 천호대로 지하 997성내동 62-1,ST-493
강동구,1010,강동세무서,20.0,37.534481,127.138344,서울특별시 강동구 천호대로 1139길동 467,ST-494
강동구,1011,LIGA 아파트 앞,20.0,37.534771,127.135239,서울특별시 강동구 천호대로 1120성내동 450-31,ST-495
강동구,1012,서울 상운차량,15.0,37.536026,127.122726,서울특별시 강동구 올림픽로 610성내동 93-34,ST-496
강동구,1013,강동구청역 1번 출입구,15.0,37.530773,127.120926,서울특별시 강동구 올림픽로 지하 5501번 출입구,ST-497
강동구,1014,강동구평생학습관앞,15.0,37.5508,127.142624,서울특별시 강동구 고덕로 295명일동 320-2,ST-498
강동구,1015,샛마을 근린공원,13.0,37.550079,127.146912,서울특별시 강동구 구천면로 431-2샛마을 근린공원,ST-499
강동구,1016,해뜨는 주유소옆 리엔파크 109동앞,10.0,37.559399,127.171158,서울특별시 강동구 상일로 152강일동 607-14,ST-500
강동구,1017,맥도날드(길동),20.0,37.535473,127.145172,서울특별시 강동구 천호대로 1207맥도날드(길동),ST-501
강동구,1018,둔촌 주공 GS 맞은편,20.0,37.524681,127.135406,서울특별시 강동구 양재대로 1330둔촌동 541-6,ST-830
강동구,1019,다성이즈빌아파트(호원대 대각선 맞은편),10.0,37.526825,127.130028,서울특별시 강동구 성내로 91다성이즈빌아파트(호원대 대각선 맞은편),ST-502
강동구,1020,강동경찰서,15.0,37.52829,127.126801,서울특별시 강동구 성내로 57강동경찰서,ST-503
강동구,1021,강일동 리슈빌 빌딩앞,15.0,37.564301,127.17395,서울특별시 강동구 아리수로 419강일동 306-7,ST-504
강동구,1022,길동 사거리(초소앞),20.0,37.533764,127.138031,서울특별시 강동구 양재대로 1441성내동 379-41,ST-505
강동구,1023,한국종합기술사옥 앞,15.0,37.549999,127.17469,서울특별시 강동구 상일동 504 상일동 삼성엔지니어링 앞,ST-1040
강동구,1024,강동구청 앞,10.0,37.529251,127.123108,서울특별시 성내동 546-3 강동구청 앞,ST-1041
강동구,1025,상일초등학교,10.0,37.546841,127.172516,서울특별시  상일동 440-3상일초등학교,ST-1042
강동구,1026,대명초교 입구 교차로,14.0,37.546631,127.155884,서울특별시 명일동 59대명초교 입구 교차로,ST-1043
강동구,1027,프라자 아파트 앞,20.0,37.535999,127.147697,서울특별시 길동 176-3프라자 아파트 앞,ST-1044
강동구,1028,포레스 주상복합 빌딩,10.0,37.5331,127.12278,서울특별시 성내동 119-2포레스 주상복합 빌딩,ST-1045
강동구,1029,롯데 시네마,10.0,37.536541,127.125397,서울특별시 성내동  44-1롯데 시네마,ST-1046
강동구,1030,미호 플랜트 앞,15.0,37.527061,127.12207,서울특별시 성내동 478미호 플랜트 앞,ST-1047
강동구,1031,암사동 CBIS,15.0,37.555851,127.129898,서울특별시 암사동 440-13암사동 CBIS,ST-1048
강동구,1032,선사고등학교,20.0,37.556728,127.136208,서울특별시 암사동 445선사고등학교,ST-1049
강동구,1033,고덕동 아남아파트,10.0,37.557991,127.144707,서울특별시 고덕동 673고덕동 아남아파트,ST-1050
강동구,1034,고덕동 래미안 힐스테이트,15.0,37.561909,127.150749,서울특별시 고덕동 603고덕동 래미안 힐스테이트,ST-1051
강동구,1035,고덕역 4번출구,20.0,37.555016,127.155273,서울특별시 명일동 46-5고덕역 4번출구,ST-1052
강동구,1036,고덕동 주양쇼핑,10.0,37.551998,127.153297,서울특별시 명일동 48-2고덕동 주양쇼핑,ST-1053
강동구,1037,강일 6단지,10.0,37.562588,127.177612,서울특별시 강일동 448-2강일 6단지,ST-1054
강동구,1038,강일 다솜 어린이 공원,10.0,37.568668,127.174797,서울특별시 강일동 333-2강일 다솜 어린이 공원,ST-1055
강동구,1039,고덕초등학교,7.0,37.561279,127.167801,서울특별시 고덕동 215고덕초등학교,ST-1056
강동구,1040,강일동 에너지 마루,10.0,37.5672,127.16346,서울특별시 고덕동 375강일동 에너지 마루,ST-1057
강동구,1041,묘곡초등학교,10.0,37.559196,127.153297,서울특별시 고덕동 499-2묘곡초등학교,ST-1058
강동구,1042,강일 25단지 사이,10.0,37.568562,127.177002,서울특별시 강일동 63-20강일 2.5단지 사이,ST-1059
강동구,1044,굽은다리역,15.0,37.545399,127.142601,서울특별시  양재대로 1572굽은다리역,ST-1061
강동구,1047,건강보험 강동지사kt,10.0,37.536381,127.137253,서울특별시 강동구 천호대로175길 39건강보험 강동지사kt,ST-1369
강동구,1048,동부기업(둔촌동),10.0,37.531013,127.142365,서울특별시 강동구 진황도로 172동부기업,ST-1370
강동구,1049,강일동 10단지 아파트,10.0,37.56118,127.180267,서울특별시 강동구 고덕로97길 20강일동 10단지 아파트,ST-1371
강동구,1050,둔촌역 3번 출입구,15.0,37.526695,127.135529,서울특별시 강동구 양재대로 1355둔촌역 3번 출입구,ST-1420
강동구,1051,양지시장 (용성약국앞) 입구,15.0,37.554829,127.137321,서울특별시 강동구 고덕로 109양지시장 (용성약국앞) 입구,ST-1421
강동구,1052,리싸이클시티,10.0,37.556469,127.156822,서울특별시 강동구 동남로 930리싸이클시티,ST-1593
강동구,1053,동명근린공원 진입로 (아리수로),8.0,37.562538,127.164528,서울특별시 강동구 아리수로 324동명근린공원 진입로 (아리수로),ST-1594
강동구,1054,말우물 어린이 공원,10.0,37.560009,127.169579,서울특별시 강동구 상일로21길 14-7말우물 어린이 공원,ST-1595
강동구,1056,강일리엔파크 7~11단지,10.0,37.563332,127.179092,서울특별시 강동구 아리수로98길 25강일리엔파크 7~11단지,ST-1597
강동구,1057,능골근린공원,15.0,37.55579,127.173813,서울특별시 강동구 상일로12길 60능골근린공원,ST-1598
강동구,1058,고덕숲 아이파크 1,12.0,37.553471,127.165001,서울특별시 강동구 고덕로80길 134고덕숲 아이파크,ST-1623
강동구,1059,레미안 강동팰리스(102동),15.0,37.538181,127.131752,서울특별시 강동구 천호대로 1077레미안 강동팰리스(102동),ST-1626
강동구,1060,천일초교 사거리,8.0,37.544659,127.132637,서울특별시 강동구 구천면로 275천일초교 사거리,ST-1620
강동구,1061,천호초교 입구 사거리(일주빌딩),10.0,37.546928,127.134621,서울특별시 강동구 구천면로 304일주빌딩,ST-1621
강동구,1062,고덕숲 아이파크 2,15.0,37.551079,127.162621,서울특별시 강동구 고덕로80길 134고덕숲 아이파크,ST-1622
강북구,1501,"미아역 3번,4번 출구 사이",9.0,37.62608,127.026482,"서울특별시 강북구 도봉로 196미아역 3,4번 출구 사이",ST-948
강북구,1503,이디야 커피 수유역점 앞,12.0,37.639278,127.026756,서울특별시 강북구 도봉로 355이다야 커피 수유점앞,ST-643
강북구,1504,다이소 삼양시장점,10.0,37.624157,127.018623,서울특별시 강북구 삼양로 234다이소 삼양시장점,ST-644
강북구,1506,강북문화예술회관,20.0,37.640327,127.013359,서울특별시 강북구 삼각산로 85강북문화예술회관,ST-645
강북구,1509,서울북부수도사업소,10.0,37.634377,127.035751,서울특별시 강북구 한천로 935번동 386-17,ST-859
강북구,1510,번동주공5단지 관리사무소 앞,10.0,37.633717,127.035515,서울특별시 강북구 오현로25마길 27번동 230,ST-860
강북구,1511,번동 금호어울림아파트102동앞,9.0,37.631123,127.036034,서울특별시 강북구 오현로31길 85-7번동 656-2,ST-861
강북구,1512,강북중학교 앞,20.0,37.644737,127.026566,서울특별시 강북구 한천로150길 67수유동 694-2,ST-862
강북구,1513,강북구청 뒷편,20.0,37.639671,127.0252,서울특별시 강북구 도봉로89길 13수유동 192-59,ST-863
강북구,1514,강북구청 사거리 버스정류소 앞,10.0,37.638805,127.028358,서울특별시 강북구 한천로 1009강북구청 사거리 버스정류소,ST-646
강북구,1515,송천동 주민센터,10.0,37.618286,127.024048,서울특별시 강북구 솔샘로 284송천동 주민센터,ST-648
강북구,1516,우이초등학교 후문 옆,10.0,37.638706,127.015907,서울특별시 강북구 삼양로99길 33우이초등학교 후문 옆,ST-652
강북구,1518,SK telecom(수유직영점) 앞,10.0,37.643085,127.016167,서울특별시 강북구 삼양로 439SK telecom(수유직영점),ST-654
강북구,1519,세븐일레븐 수유장미원점 앞,10.0,37.645451,127.015617,서울특별시 강북구 삼양로 474수유동 317-3,ST-651
강북구,1520,성실교회,10.0,37.639862,127.022789,서울특별시 강북구 노해로 50수유동 140,ST-650
강북구,1522,월드전기조명인테리어(우이동),10.0,37.654472,127.012756,서울특별시 도봉구 삼양로 574우이동 100-13,ST-864
강북구,1525,미아동 복합청사,10.0,37.62714,127.026695,서울특별시 강북구 솔매로49길 14미아동 195-1,ST-647
강북구,1526,수유동 채선당앞,8.0,37.641739,127.024628,서울특별시 강북구 수유동 140수유동 채선당앞,ST-1100
강북구,1527,미아역 1번 출구 뒤,10.0,37.627335,127.026054,서울특별시 강북구 미아동 194-1미아역 1번 출구 뒤,ST-1101
강북구,1528,삼각산동 주민센터,10.0,37.615036,127.020699,서울특별시 미아동 813-8삼각산동 주민센터,ST-1102
강북구,1529,미아동 한국전력공사,15.0,37.63018,127.02491,서울특별시 미아동 194-1미아동 한국전력공사,ST-1103
강북구,1530,광산사거리,10.0,37.643551,127.022346,서울특별시 강북구 노해로 87 광산사거리,ST-1104
강북구,1531,미아사거리 1번 출구,10.0,37.613956,127.030251,서울특별시 강북구 미아동 66-1미아사거리 1번 출구,ST-1105
강북구,1532,번3동 주민센터 교차로,10.0,37.626354,127.047447,서울특별시 강북구 번동 2-2번3동 주민센터 교차로,ST-1106
강북구,1533,"번동 주공3, 4단지 교차로",10.0,37.629917,127.040916,"서울특별시 강북구 번동 254번동 주공3, 4단지 교차로",ST-1107
강북구,1534,북서울 꿈의 숲 동문,20.0,37.619637,127.044533,서울특별시 강북구 번동 105북서울 꿈의 숲 동문,ST-1108
강북구,1535,효성인텔리안 앞,10.0,37.636292,127.023376,서울특별시 수유동 230-7효성인텔리안 앞,ST-1109
강북구,1536,번동 두산위브 101동 옆,20.0,37.636261,127.032173,서울특별시 번동 386-17번동 두산위브 101동 옆,ST-1110
강북구,1537,북한산 우이역,10.0,37.663666,127.012428,서울특별시 강북구 삼양로 670북한산 우이역,ST-1387
강북구,1538,솔밭공원역,8.0,37.656158,127.013138,서울특별시 강북구 삼양로 595솔밭공원역,ST-1388
강북구,1539,419민주묘지역,10.0,37.649673,127.013451,서울특별시 강북구 삼양로 5194.19민주묘지역,ST-1389
강북구,1540,가오리역,10.0,37.64167,127.016884,서울특별시 강북구 삼양로 426가오리역,ST-1390
강북구,1541,삼양역,10.0,37.62653,127.018059,서울특별시 강북구 삼양로 263삼양역,ST-1391
강북구,1542,삼양사거리역,10.0,37.621552,127.02037,서울특별시 강북구 삼양로 197삼양사거리역,ST-1392
강북구,1543,수유1동 주민센터,10.0,37.630188,127.017738,서울특별시 강북구 삼양로 299수유1동 주민센터,ST-1423
강북구,1545,솔샘역 2번 출구,10.0,37.62038,127.01368,서울특별시 강북구 솔샘로 195솔샘역 2번 출구,ST-1614
강북구,1546,송천동우체국,10.0,37.615459,127.029701,서울특별시 강북구 도봉로 71송천동우체국,ST-1665
강서구,1101,개화동상사마을종점 버스정류장,10.0,37.581612,126.798599,서울특별시 강서구 개화동로5길 3-8강서구 개화동 424-2,ST-507
강서구,1102,방화사거리 마을버스 버스정류장,10.0,37.573643,126.811806,서울특별시 강서구 양천로17길 6강서구 방화동 769-23,ST-508
강서구,1103,방화역 4번출구앞,10.0,37.577221,126.812195,서울특별시 강서구 금낭화로 135강서구 방화동 829-8,ST-831
강서구,1105,방화근린공원,10.0,37.581623,126.812653,서울특별시 강서구 금낭화로 176강서구 방화동 855,ST-509
강서구,1106,신방화사거리,10.0,37.573032,126.816452,서울특별시 강서구 방화대로 342신방화 사거리,ST-824
강서구,1108,공항시장역 1번출구,8.0,37.56356,126.81015,서울특별시 강서구 방화동로 지하 30강서구 방화동 612-249,ST-510
강서구,1109,공항시장역 4번출구,6.0,37.563347,126.810486,서울특별시 강서구 방화동로 지하 30강서구 공항동 산20-2,ST-511
강서구,1110,공항중학교앞,10.0,37.562683,126.816238,서울특별시 강서구 방화대로 241공항중학교 앞,ST-828
강서구,1111,마곡엠밸리6_7단지 마곡중학교,15.0,37.566982,126.8218,서울특별시 강서구 마곡중앙5로 58강서구 마곡동 743-3,ST-512
강서구,1112,마곡엠밸리4단지 정문,15.0,37.568577,126.824776,서울특별시 강서구 마곡서로 175강서구 마곡동 754-6,ST-513
강서구,1113,서남환경공원 버스정류장,15.0,37.573093,126.822899,서울특별시 강서구 양천로 201강서구 마곡동 222-30,ST-514
강서구,1114,서남물재생센터 버스정류장,15.0,37.572781,126.826279,서울특별시 강서구 양천로 200강서구 마곡동 223-6,ST-515
강서구,1115,등촌역 1번출구옆,10.0,37.551666,126.86409,서울특별시 강서구 공항대로59길 8강서구 등촌동 666-90,ST-833
강서구,1117,스타벅스앞,10.0,37.558197,126.844261,서울특별시 강서구 공항대로 329강서구 등촌동 675-7,ST-834
강서구,1118,증미역 3번출구뒤(등촌두산위브센티움오피스텔),10.0,37.557461,126.861458,서울특별시 강서구 양천로 지하 560강서구 등촌동 666-40,ST-516
강서구,1119,염창동 한마음아파트앞(염창동 빛나는 음악학원앞),6.0,37.554253,126.867561,서울특별시 강서구 양천로 637강서구 염창동 284-18,ST-517
